ID,TEMP,REL HUMIDITY,DEW POINT,CO2,CH4,SO2,NH3,O3,O2,PM 2_5,PM_10,Avg_AQI
1175,29.23,68.68,19.39,0.17,1.2502,0.6871,0.6723,1.1746,0.027,1.1659,173,26.85882727
1176,29.24,68.65,19.4,0.1684,1.2484,0.6923,0.6707,1.177,0.0267,1.1676,174,26.94919091
1177,29.22,68.68,19.39,0.1668,1.2881,0.6941,0.6754,1.175,0.027,1.1666,174,26.953
1178,29.22,68.68,19.39,0.1696,1.2471,0.6952,0.6718,1.1758,0.0269,1.1677,173,26.85855455
1179,29.21,68.68,19.38,0.1682,1.2887,0.6938,0.671,1.176,0.0269,1.1682,172,26.76934545
1180,29.23,68.71,19.4,0.1671,1.2448,0.6999,0.6708,1.1758,0.0269,1.1684,170,26.59033636
1181,29.22,68.74,19.4,0.17,1.2884,0.6889,0.6715,1.1743,0.0269,1.1655,169,26.50413636
1182,29.21,68.74,19.39,0.1681,1.2888,0.683,0.6697,1.1748,0.0269,1.1666,168,26.41071818
1183,29.22,68.74,19.4,0.1692,1.2886,0.6917,0.6723,1.1749,0.0268,1.1672,167,26.32279091
1184,29.23,68.71,19.4,0.1674,1.2486,0.6845,0.6745,1.1752,0.027,1.1689,166,26.22600909
1185,29.22,68.71,19.39,0.17,1.2454,0.6968,0.672,1.2107,0.0269,1.1687,166,26.22822727
1186,29.23,68.68,19.39,0.1704,1.2483,0.701,0.6733,1.174,0.027,1.1687,165,26.13297273
1187,29.22,68.71,19.39,0.1667,1.2485,0.6896,0.6698,1.1739,0.027,1.1678,165,26.13302727
1188,29.22,68.71,19.39,0.1699,1.246,0.6901,0.6702,1.1738,0.0269,1.1666,165,26.13304545
1189,29.22,68.74,19.4,0.1683,1.2487,0.6955,0.6725,1.1751,0.027,1.1658,166,26.22844545
1190,29.21,68.74,19.39,0.1707,1.2471,0.6978,0.6691,1.1744,0.027,1.1664,166,26.22659091
1191,29.21,68.71,19.38,0.1706,1.2832,0.6954,0.6735,1.1744,0.027,1.1664,168,26.40822727
1192,29.22,68.74,19.4,0.1681,1.2483,0.6934,0.6715,1.174,0.0269,1.1674,168,26.40996364
1193,29.21,68.74,19.39,0.1696,1.2486,0.6918,0.672,1.1746,0.0269,1.1686,168,26.40837273
1194,29.22,68.77,19.4,0.167,1.2881,0.6946,0.671,1.1735,0.027,1.168,169,26.5072
1195,29.22,68.74,19.4,0.1657,1.2457,0.695,0.6743,1.1741,0.0266,1.1692,168,26.41005455
1196,29.22,68.71,19.39,0.1671,1.2467,0.6898,0.6727,1.1742,0.027,1.1698,168,26.40611818
1197,29.21,68.74,19.39,0.1707,1.2889,0.6887,0.6726,1.1746,0.027,1.169,167,26.32104545
1198,29.22,68.74,19.4,0.1668,1.2421,0.6997,0.6744,1.1739,0.027,1.1704,167,26.31948182
1199,29.21,68.77,19.4,0.1705,1.2456,0.7009,0.6724,1.1758,0.027,1.1709,165,26.14028182
1200,29.21,68.77,19.4,0.1695,1.248,0.695,0.6695,1.1765,0.027,1.1726,164,26.04891818
1201,29.21,68.77,19.4,0.1672,1.2484,0.6858,0.6723,1.175,0.0269,1.1715,163,25.95700909
1202,29.21,68.77,19.4,0.1676,1.2477,0.6643,0.6695,1.1744,0.027,1.1704,162,25.86371818
1203,29.2,68.76,19.39,0.1683,1.206,0.6978,0.6719,1.1735,0.0269,1.1702,162,25.86041818
1204,29.23,68.77,19.41,0.1674,1.2875,0.6866,0.6706,1.1739,0.027,1.17,161,25.78118182
1205,29.22,68.74,19.4,0.1706,1.2503,0.6891,0.6709,1.1741,0.027,1.1692,161,25.77374545
1206,29.21,68.74,19.39,0.1685,1.2887,0.7044,0.671,1.1745,0.0269,1.1705,161,25.77677273
1207,29.22,68.74,19.4,0.1673,1.245,0.694,0.6713,1.1749,0.0269,1.1705,160,25.68271818
1208,29.22,68.74,19.4,0.1685,1.2445,0.703,0.6743,1.1753,0.0269,1.168,160,25.68368182
1209,29.24,68.74,19.41,0.1677,1.1875,0.6992,0.675,1.1757,0.027,1.1687,162,25.8628
1210,29.23,68.74,19.4,0.1693,1.2471,0.6916,0.672,1.1755,0.0269,1.1689,162,25.86557273
1211,29.22,68.74,19.4,0.1652,1.2257,0.6907,0.6731,1.1747,0.027,1.1681,163,25.95313636
1212,29.22,68.74,19.4,0.1695,1.2877,0.6914,0.6727,1.1715,0.027,1.1681,164,26.04980909
1213,29.22,68.74,19.4,0.1684,1.2488,0.6965,0.6718,1.1728,0.0269,1.1684,165,26.1376
1214,29.22,68.74,19.4,0.1683,1.2885,0.6935,0.6739,1.1739,0.0269,1.1683,167,26.32302727
1215,29.22,68.74,19.4,0.1697,1.2476,0.6951,0.6741,1.1748,0.0269,1.1686,167,26.31970909
1216,29.24,68.68,19.4,0.1688,1.2487,0.6931,0.6736,1.1771,0.027,1.17,167,26.31620909
1217,29.23,68.71,19.4,0.1668,1.2435,0.6967,0.673,1.1763,0.027,1.1703,169,26.49941818
1218,29.23,68.74,19.4,0.1696,1.2488,0.6941,0.6744,1.1759,0.0269,1.1704,170,26.59364545
1219,29.22,68.74,19.4,0.1673,1.248,0.6984,0.6721,1.1747,0.0269,1.1682,171,26.68323636
1220,29.23,68.74,19.4,0.1682,1.2889,0.6907,0.6758,1.1739,0.0269,1.1684,171,26.68752727
1221,29.23,68.74,19.4,0.1676,1.2472,0.6881,0.6756,1.1745,0.0269,1.1684,171,26.68348182
1222,29.22,68.74,19.4,0.167,1.2886,0.6852,0.6731,1.1754,0.0269,1.1686,172,26.7768
1223,29.22,68.74,19.4,0.1698,1.2472,0.6963,0.6708,1.1746,0.0269,1.1674,172,26.77390909
1224,29.22,68.77,19.4,0.167,1.2472,0.6951,0.6747,1.1741,0.0269,1.168,173,26.86754545
1225,29.22,68.74,19.4,0.1706,1.2884,0.6932,0.6729,1.1738,0.0268,1.1672,173,26.86844545
1226,29.22,68.74,19.4,0.1694,1.243,0.694,0.6742,1.1741,0.0269,1.1643,174,26.95508182
1227,29.23,68.74,19.4,0.1688,1.2473,0.6883,0.6746,1.1747,0.0269,1.1657,174,26.95602727
1228,29.21,68.74,19.39,0.1669,1.2484,0.6908,0.6742,1.1754,0.027,1.1671,174,26.95361818
1229,29.21,68.77,19.4,0.17,1.2468,0.6942,0.6729,1.1747,0.027,1.1684,175,27.04854545
1230,29.22,68.77,19.4,0.1678,1.2485,0.6921,0.6714,1.175,0.0269,1.1682,175,27.04908182
1231,29.23,68.74,19.4,0.1704,1.234,0.6954,0.6755,1.1735,0.027,1.1686,174,26.95585455
1232,29.22,68.74,19.4,0.1708,1.2504,0.6974,0.6701,1.1734,0.027,1.1683,173,26.86521818
1233,29.22,68.74,19.4,0.1683,1.2884,0.689,0.6696,1.1734,0.0268,1.1667,173,26.86747273
1234,29.22,68.74,19.4,0.1697,1.2887,0.69,0.6675,1.1724,0.027,1.1666,172,26.77653636
1235,29.23,68.74,19.4,0.1701,1.289,0.6933,0.6742,1.1731,0.0271,1.1673,171,26.68764545
1236,29.23,68.71,19.4,0.1682,1.248,0.6887,0.6723,1.1747,0.027,1.1686,170,26.58977273
1237,29.24,68.74,19.41,0.1671,1.2475,0.6928,0.6741,1.174,0.0267,1.1675,169,26.50360909
1238,29.22,68.74,19.4,0.1706,1.2501,0.6965,0.6733,1.174,0.0269,1.167,169,26.50167273
1239,29.22,68.74,19.4,0.1693,1.2883,0.6926,0.6721,1.1749,0.027,1.1679,167,26.32291818
1240,29.22,68.74,19.4,0.1672,1.2478,0.6897,0.6714,1.1742,0.027,1.1674,166,26.2277
1241,29.22,68.74,19.4,0.1684,1.289,0.6979,0.672,1.1742,0.0269,1.1674,166,26.23234545
1242,29.22,68.74,19.4,0.1669,1.2486,0.6942,0.6729,1.1739,0.027,1.1677,167,26.3192
1243,29.22,68.74,19.4,0.1693,1.2478,0.7001,0.6709,1.1741,0.0269,1.1677,167,26.31970909
1244,29.21,68.71,19.38,0.1685,1.2473,0.688,0.6721,1.1747,0.0268,1.1675,167,26.31317273
1245,29.22,68.74,19.4,0.1674,1.248,0.6993,0.6722,1.1747,0.0269,1.1667,168,26.41047273
1246,29.24,68.68,19.4,0.1662,1.2465,0.6898,0.6759,1.1764,0.027,1.1683,169,26.49728182
1247,29.23,68.68,19.39,0.1666,1.2478,0.69,0.6745,1.1761,0.027,1.1692,169,26.49556364
1248,29.22,68.71,19.39,0.1691,1.2456,0.6999,0.6783,1.1761,0.027,1.1682,170,26.58947273
1249,29.22,68.74,19.4,0.1688,1.2476,0.6953,0.6733,1.1757,0.027,1.1668,171,26.68313636
1250,29.22,68.74,19.4,0.1679,1.2486,0.6923,0.6744,1.1757,0.027,1.1683,171,26.68310909
1251,29.22,68.71,19.39,0.1704,1.2482,0.6957,0.6701,1.1746,0.027,1.1682,171,26.67947273
1252,29.22,68.74,19.4,0.1685,1.2467,0.6905,0.6698,1.174,0.027,1.1671,171,26.68214545
1253,29.2,68.7,19.38,0.1705,1.2885,0.695,0.6724,1.1744,0.0268,1.1675,170,26.58864545
1254,29.22,68.71,19.39,0.1683,1.2884,0.6844,0.6708,1.1729,0.027,1.1666,169,26.49985455
1255,29.2,68.73,19.38,0.1673,1.2485,0.6966,0.6738,1.1738,0.027,1.1677,169,26.49679091
1256,29.2,68.73,19.38,0.1706,1.2485,0.6917,0.6727,1.175,0.027,1.1678,167,26.31484545
1257,29.21,68.71,19.38,0.1696,1.2887,0.6909,0.6704,1.1746,0.0269,1.1676,166,26.22624545
1258,29.21,68.71,19.38,0.1675,1.2477,0.6916,0.6731,1.1739,0.027,1.1688,164,26.04087273
1259,29.2,68.73,19.38,0.1679,1.2487,0.6861,0.6706,1.1742,0.0268,1.1689,164,26.0412
1260,29.23,68.71,19.4,0.1689,1.2483,0.6848,0.6725,1.1744,0.027,1.1682,163,25.9531
1261,29.2,68.73,19.38,0.1671,1.2487,0.6962,0.6675,1.1746,0.027,1.1686,162,25.85997273
1262,29.21,68.74,19.39,0.1686,1.2471,0.6842,0.6729,1.1746,0.027,1.1676,162,25.862
1263,29.21,68.74,19.39,0.1668,1.2489,0.6899,0.6708,1.1742,0.0269,1.1677,162,25.86229091
1264,29.21,68.74,19.39,0.1687,1.2486,0.6865,0.6705,1.1736,0.0269,1.1673,162,25.86200909
1265,29.2,68.73,19.38,0.1696,1.2481,0.6991,0.6705,1.1739,0.027,1.1672,162,25.86049091
1266,29.22,68.71,19.39,0.169,1.2482,0.6932,0.6689,1.1745,0.027,1.168,163,25.95170909
1267,29.22,68.71,19.39,0.167,1.2486,0.6929,0.6693,1.1754,0.0269,1.1693,163,25.95176364
1268,29.22,68.68,19.39,0.1697,1.2471,0.6871,0.6724,1.1749,0.027,1.1684,163,25.94878182
1269,29.21,68.71,19.38,0.1685,1.1937,0.6921,0.6752,1.1752,0.027,1.1686,163,25.94548182
1270,29.22,68.74,19.4,0.169,1.2466,0.6974,0.6708,1.1759,0.0271,1.1713,163,25.95619091
1271,29.21,68.71,19.38,0.1667,1.2379,0.697,0.6771,1.1757,0.027,1.1715,163,25.95026364
1272,29.21,68.74,19.39,0.1681,1.2377,0.6984,0.6738,1.1769,0.0269,1.1708,165,26.13569091
1273,29.21,68.71,19.38,0.171,1.1815,0.6944,0.6737,1.1756,0.0269,1.1686,166,26.21742727
1274,29.21,68.74,19.39,0.1682,1.206,0.6913,0.6719,1.1746,0.0268,1.1686,167,26.3134
1275,29.22,68.74,19.4,0.1694,1.2478,0.7,0.6742,1.1752,0.027,1.1688,167,26.32021818
1276,29.21,68.74,19.39,0.1673,1.2481,0.6944,0.6716,1.1749,0.027,1.1693,167,26.31750909
1277,29.2,68.73,19.38,0.1688,1.2483,0.696,0.6732,1.1745,0.027,1.1684,168,26.40601818
1278,29.22,68.74,19.4,0.1668,1.2456,0.6965,0.6725,1.1751,0.0269,1.1681,169,26.50104545
1279,29.21,68.71,19.38,0.1707,1.1826,0.6974,0.6722,1.174,0.027,1.1695,170,26.58121818
1280,29.21,68.74,19.39,0.1667,1.2481,0.7008,0.6721,1.1737,0.027,1.17,171,26.68167273
1281,29.21,68.74,19.39,0.17,1.2883,0.6828,0.6721,1.1742,0.027,1.169,172,26.77485455
1282,29.2,68.73,19.38,0.1698,1.184,0.6935,0.6743,1.1743,0.027,1.1704,172,26.76393636
1283,29.2,68.73,19.38,0.167,1.2465,0.6942,0.6722,1.1745,0.0269,1.1699,172,26.7692
1284,29.21,68.77,19.4,0.1708,1.2889,0.695,0.6711,1.1732,0.027,1.1675,172,26.77940909
1285,29.2,68.76,19.39,0.168,1.2473,0.6879,0.6714,1.1737,0.0269,1.167,172,26.77201818
1286,29.2,68.76,19.39,0.1703,1.2889,0.6921,0.6739,1.1729,0.0269,1.1662,172,26.77647273
1287,29.2,68.7,19.38,0.167,1.246,0.6963,0.6727,1.1752,0.0268,1.1675,172,26.7665
1288,29.2,68.73,19.38,0.1698,1.2486,0.6935,0.6733,1.1755,0.027,1.1685,171,26.67874545
1289,29.2,68.76,19.39,0.1666,1.2477,0.6966,0.6725,1.1731,0.0267,1.1678,171,26.68190909
1290,29.22,68.74,19.4,0.1671,1.2475,0.6929,0.6732,1.1722,0.0269,1.1679,170,26.59160909
1291,29.2,68.73,19.38,0.171,1.2883,0.7012,0.6709,1.1735,0.0269,1.1681,169,26.5009
1292,29.22,68.68,19.39,0.1671,1.2481,0.6972,0.6735,1.1759,0.0269,1.169,168,26.40433636
1293,29.21,68.71,19.38,0.1695,1.247,0.6951,0.6726,1.1746,0.027,1.168,168,26.40489091
1294,29.21,68.71,19.38,0.168,1.288,0.6946,0.6722,1.1747,0.027,1.168,167,26.3175
1295,29.21,68.71,19.38,0.1694,1.247,0.7007,0.6711,1.1748,0.027,1.1676,166,26.22341818
1296,29.2,68.7,19.38,0.168,1.2463,0.6883,0.6733,1.1748,0.027,1.1668,166,26.22040909
1297,29.21,68.71,19.38,0.1704,1.2479,0.6882,0.67,1.1754,0.0268,1.1683,165,26.13154545
1298,29.2,68.7,19.38,0.1681,1.2879,0.6884,0.6703,1.1741,0.027,1.1677,164,26.04213636
1299,29.2,68.73,19.38,0.1703,1.2878,0.692,0.6699,1.1749,0.0269,1.168,163,25.95452727
1300,29.2,68.73,19.38,0.1698,1.2467,0.7003,0.6744,1.1742,0.027,1.1679,163,25.95184545
1301,29.18,68.73,19.37,0.1712,1.2484,0.6994,0.6732,1.1729,0.027,1.1669,162,25.85809091
1302,29.18,68.76,19.37,0.1708,1.247,0.6964,0.6696,1.1737,0.0269,1.1676,161,25.76927273
1303,29.18,68.76,19.37,0.1665,1.234,0.6955,0.6717,1.174,0.0269,1.1658,161,25.76767273
1304,29.18,68.79,19.38,0.17,1.2472,0.7027,0.6715,1.1744,0.0269,1.1679,162,25.8646
1305,29.18,68.79,19.38,0.1709,1.2502,0.6958,0.6694,1.1744,0.027,1.1687,162,25.86421818
1306,29.17,68.82,19.38,0.1733,1.247,0.6919,0.6691,1.1743,0.0266,1.1684,162,25.86550909
1307,29.14,68.88,19.36,0.1685,1.2422,0.6917,0.6731,1.1687,0.0266,1.1683,163,25.95628182
1308,29.16,68.88,19.38,0.169,1.2471,0.6944,0.6737,1.1664,0.027,1.1669,163,25.96040909
1309,29.16,68.91,19.38,0.1703,1.2882,0.6893,0.6708,1.1695,0.0269,1.1672,164,26.05747273
1310,29.15,68.94,19.38,0.1677,1.246,0.6936,0.6732,1.1722,0.0268,1.168,164,26.05613636
1311,29.13,68.93,19.37,0.1697,1.2466,0.6859,0.6701,1.1737,0.027,1.1682,164,26.05192727
1312,29.14,68.94,19.38,0.1695,1.2449,0.6895,0.6659,1.1745,0.0269,1.1676,164,26.05443636
1313,29.14,68.94,19.38,0.1715,1.2879,0.6902,0.6742,1.1752,0.027,1.1678,163,25.96852727
1314,29.16,68.91,19.38,0.1659,1.2463,0.6883,0.6723,1.1755,0.0269,1.1683,163,25.96304545
1315,29.14,68.91,19.37,0.169,1.2479,0.6906,0.6754,1.1705,0.0269,1.167,162,25.86975455
1316,29.17,68.85,19.38,0.1675,1.248,0.6977,0.671,1.1717,0.027,1.1664,161,25.77720909
1317,29.17,68.85,19.38,0.1697,1.2472,0.6909,0.6728,1.172,0.027,1.1667,161,25.77693636
1318,29.16,68.85,19.37,0.1679,1.2454,0.7022,0.6722,1.173,0.0267,1.1673,160,25.68497273
1319,29.15,68.91,19.38,0.1702,1.2474,0.6925,0.6709,1.1736,0.027,1.1678,160,25.68994545
1320,29.16,68.88,19.38,0.1675,1.2476,0.6988,0.6744,1.1734,0.0269,1.1683,160,25.68880909
1321,29.16,68.88,19.38,0.1691,1.246,0.7052,0.6754,1.1738,0.0269,1.1688,159,25.59865455
1322,29.16,68.88,19.38,0.1694,1.2878,0.6932,0.6691,1.174,0.0269,1.1685,159,25.60080909
1323,29.16,68.85,19.37,0.1689,1.2099,0.6964,0.6699,1.1736,0.0269,1.168,159,25.59032727
1324,29.16,68.82,19.37,0.1695,1.2473,0.6919,0.6729,1.1731,0.027,1.1685,159,25.59092727
1325,29.16,68.82,19.37,0.1674,1.248,0.6925,0.6735,1.1731,0.027,1.1676,159,25.59082727
1326,29.17,68.85,19.38,0.1703,1.2483,0.6951,0.6746,1.1731,0.0269,1.1674,159,25.59597273
1327,29.17,68.82,19.38,0.169,1.2884,0.6928,0.6718,1.1725,0.027,1.1658,159,25.59611818
1328,29.16,68.85,19.37,0.1694,1.2482,0.6949,0.6707,1.1712,0.0267,1.1646,158,25.50233636
1329,29.16,68.82,19.37,0.1675,1.2488,0.6977,0.6744,1.1692,0.0269,1.1636,158,25.49982727
1330,29.14,68.81,19.35,0.1697,1.2472,0.6918,0.6696,1.1706,0.0269,1.1642,157,25.40363636
1331,29.16,68.82,19.37,0.1676,1.2475,0.6942,0.6733,1.1721,0.027,1.1666,156,25.31802727
1332,29.16,68.82,19.37,0.1707,1.2463,0.6941,0.6737,1.1732,0.0269,1.1683,155,25.22756364
1333,29.15,68.79,19.35,0.1676,1.2448,0.6947,0.6689,1.1732,0.027,1.1684,154,25.13041818
1334,29.15,68.82,19.36,0.1686,1.288,0.694,0.672,1.1734,0.0269,1.1653,153,25.04710909
1335,29.14,68.81,19.35,0.1681,1.2464,0.6985,0.6751,1.1732,0.027,1.1654,153,25.04124545
1336,29.15,68.79,19.35,0.1673,1.245,0.6944,0.6751,1.1742,0.0269,1.1663,152,24.94901818
1337,29.14,68.78,19.35,0.1678,1.2489,0.6927,0.6727,1.1709,0.027,1.1645,152,24.94677273
1338,29.14,68.78,19.35,0.1705,1.2442,0.6891,0.673,1.1725,0.0269,1.1656,152,24.94652727
1339,29.15,68.79,19.35,0.1677,1.2458,0.6956,0.6726,1.1736,0.0269,1.1643,152,24.94877273
1340,29.14,68.78,19.35,0.17,1.2882,0.6915,0.6725,1.174,0.0269,1.1656,152,24.95079091
1341,29.14,68.81,19.35,0.1672,1.2484,0.6951,0.673,1.1732,0.0269,1.1653,154,25.13173636
1342,29.14,68.78,19.35,0.1705,1.246,0.696,0.6723,1.1735,0.027,1.166,155,25.22011818
1343,29.14,68.78,19.35,0.1677,1.2885,0.6921,0.6734,1.1753,0.027,1.1672,156,25.31465455
1344,29.13,68.78,19.34,0.1703,1.2478,0.6999,0.674,1.1741,0.0269,1.1667,157,25.40088182
1345,29.13,68.81,19.34,0.1699,1.2478,0.6879,0.6706,1.2108,0.0271,1.1639,158,25.49618182
1346,29.15,68.7,19.34,0.1676,1.2436,0.6864,0.6725,1.1698,0.0268,1.161,159,25.57433636
1347,29.15,68.7,19.34,0.1705,1.2468,0.6975,0.6715,1.1719,0.027,1.1633,159,25.57622727
1348,29.14,68.75,19.34,0.1668,1.2475,0.6941,0.6747,1.1734,0.0269,1.1663,160,25.67088182
1349,29.13,68.75,19.33,0.1689,1.2415,0.7018,0.6708,1.174,0.0269,1.1678,160,25.66924545
1350,29.11,68.78,19.32,0.1681,1.2478,0.6885,0.6714,1.1733,0.0269,1.1677,161,25.75942727
1351,29.14,68.75,19.34,0.1696,1.2463,0.6975,0.6721,1.1739,0.0269,1.1683,161,25.76223636
1352,29.16,68.67,19.34,0.1702,1.2475,0.693,0.6688,1.1772,0.0269,1.1695,160,25.66573636
1353,29.14,68.72,19.33,0.1692,1.2881,0.6982,0.6734,1.1754,0.027,1.1678,160,25.67173636
1354,29.11,68.78,19.32,0.1702,1.2472,0.6866,0.6737,1.1738,0.0269,1.167,159,25.57776364
1355,29.12,68.78,19.33,0.1703,1.2447,0.692,0.6734,1.1739,0.0269,1.1649,157,25.39782727
1356,29.15,68.67,19.33,0.168,1.2448,0.6909,0.6762,1.1751,0.027,1.1653,157,25.39066364
1357,29.14,68.69,19.33,0.1694,1.2879,0.6996,0.6711,1.1744,0.027,1.1664,157,25.39598182
1358,29.13,68.75,19.33,0.1679,1.2473,0.693,0.67,1.174,0.027,1.1665,156,25.30506364
1359,29.12,68.78,19.33,0.1699,1.2467,0.6919,0.6694,1.1748,0.0269,1.1675,156,25.30700909
1360,29.12,68.75,19.33,0.169,1.2503,0.6936,0.6751,1.1741,0.027,1.1666,155,25.21415455
1361,29.11,68.75,19.32,0.1711,1.2465,0.6921,0.6763,1.1736,0.0269,1.1663,155,25.21207273
1362,29.11,68.75,19.32,0.1675,1.2473,0.6876,0.6714,1.173,0.027,1.165,155,25.2108
1363,29.12,68.78,19.33,0.1699,1.2882,0.694,0.6728,1.1735,0.027,1.1657,155,25.2201
1364,29.1,68.81,19.32,0.1695,1.2484,0.6934,0.6735,1.1725,0.0269,1.166,156,25.30729091
1365,29.11,68.81,19.33,0.1678,1.247,0.7062,0.6728,1.1722,0.0269,1.1657,157,25.40078182
1366,29.12,68.75,19.33,0.1704,1.2473,0.6931,0.6702,1.1732,0.0269,1.1663,157,25.39521818
1367,29.11,68.78,19.32,0.1685,1.2486,0.6935,0.6731,1.1734,0.027,1.1674,157,25.3965
1368,29.11,68.78,19.32,0.1688,1.2462,0.6992,0.6736,1.1732,0.0269,1.167,158,25.48771818
1369,29.1,68.81,19.32,0.1715,1.2883,0.6892,0.6733,1.1732,0.027,1.1669,158,25.49267273
1370,29.1,68.81,19.32,0.1673,1.2469,0.6944,0.6731,1.1732,0.027,1.1672,159,25.57991818
1371,29.12,68.72,19.32,0.1746,1.2509,0.6924,0.6702,1.1744,0.027,1.1683,159,25.57434545
1372,29.12,68.66,19.31,0.1703,1.2876,0.6947,0.6702,1.176,0.027,1.1698,159,25.57141818
1373,29.1,68.72,19.3,0.1728,1.2891,0.6973,0.6727,1.1765,0.027,1.1706,160,25.666
1374,29.09,68.75,19.3,0.1735,1.2485,0.6943,0.6749,1.1746,0.0269,1.168,160,25.6637
1375,29.12,68.69,19.31,0.1705,1.2481,0.6947,0.6694,1.1759,0.027,1.1677,160,25.66120909
1376,29.09,68.72,19.3,0.1715,1.2502,0.6898,0.6737,1.1748,0.0268,1.1673,160,25.66037273
1377,29.08,68.74,19.29,0.1727,1.2881,0.699,0.6736,1.1736,0.0269,1.1663,160,25.66456364
1378,29.08,68.77,19.3,0.1704,1.2884,0.6644,0.6689,1.1746,0.027,1.1678,160,25.66468182
1379,28.08,69.2,18.64,0.1709,1.246,0.7083,0.6724,0.5801,0.027,0.4507,171,26.43412727
1380,28.36,68.65,18.74,0.175,1.2888,0.702,0.6722,0.7721,0.0268,0.4471,172,26.53036364
1381,28.41,68.26,18.71,0.1722,1.2462,0.6642,0.6769,0.8619,0.0268,0.4459,173,26.58855455
1382,28.47,68.06,18.71,0.1728,1.2882,0.7128,0.6743,0.9884,0.0267,0.4323,173,26.59413636
1383,28.49,67.91,18.7,0.1734,1.2885,0.7105,0.6742,1.0465,0.0269,0.4367,173,26.58697273
1384,28.54,67.74,18.71,0.1718,1.2486,0.7106,0.6726,1.086,0.0267,0.4772,173,26.58031818
1385,28.57,67.62,18.71,0.1747,1.2485,0.7017,0.6749,1.1125,0.0267,0.4707,173,26.57360909
1386,28.59,67.53,18.7,0.1731,1.2884,0.7083,0.6736,1.1306,0.0268,0.5195,173,26.57639091
1387,28.6,67.47,18.7,0.1731,1.2889,0.7062,0.672,1.1425,0.027,0.4934,173,26.57028182
1388,28.64,67.39,18.71,0.1731,1.2472,0.7064,0.6726,1.1506,0.0267,0.451,172,26.46978182
1389,28.69,67.13,18.7,0.172,1.248,0.7109,0.6766,1.1586,0.0267,0.4409,172,26.45033636
1390,28.71,67.13,18.72,0.1734,1.2485,0.7021,0.6739,1.1627,0.027,0.4389,171,26.36240909
1391,28.71,67.07,18.7,0.171,1.2468,0.7144,0.6731,1.1649,0.0269,0.4444,170,26.26559091
1392,28.73,67.01,18.71,0.174,1.288,0.71,0.674,1.1662,0.0268,0.448,169,26.17609091
1393,28.72,66.95,18.69,0.1716,1.2457,0.7142,0.6757,1.1667,0.0267,0.4382,169,26.16352727
1394,28.7,66.88,18.66,0.1736,1.2288,0.7162,0.6742,1.1662,0.0266,0.4494,169,26.15227273
1395,28.63,67.11,18.65,0.1705,1.2481,0.7142,0.6738,1.1662,0.027,0.4494,169,26.1672
1396,28.66,67.09,18.67,0.1732,1.2422,0.7107,0.6745,1.1594,0.0264,0.4441,168,26.07731818
1397,28.69,67.03,18.68,0.1717,1.248,0.7076,0.6754,1.1583,0.0267,0.4378,168,26.07504545
1398,28.71,66.98,18.69,0.1718,1.2464,0.709,0.6755,1.1626,0.0268,0.4367,168,26.07352727
1399,28.71,66.95,18.68,0.1737,1.2436,0.7091,0.6738,1.1646,0.0267,0.447,167,25.97986364
1400,28.73,66.86,18.68,0.171,1.2476,0.715,0.6714,1.1662,0.0268,0.4485,167,25.97422727
1401,28.74,66.74,18.66,0.1708,1.2404,0.7148,0.6686,1.1717,0.0269,0.4435,167,25.96151818
1402,28.73,66.8,18.67,0.1734,1.2461,0.7021,0.6741,1.1726,0.0266,0.4444,167,25.96720909
1403,28.74,66.89,18.69,0.1726,1.2485,0.7025,0.6714,1.1704,0.027,0.439,167,25.9774
1404,28.76,66.83,18.7,0.1747,1.2463,0.7133,0.6729,1.1705,0.0269,0.4387,167,25.97575455
1405,28.76,66.77,18.68,0.1753,1.2472,0.708,0.6696,1.1682,0.0268,0.4444,168,26.05904545
1406,28.76,66.8,18.69,0.1717,1.2459,0.703,0.6697,1.1672,0.0269,0.4463,168,26.06188182
1407,28.74,66.8,18.68,0.1708,1.2413,0.7085,0.673,1.1673,0.0269,0.432,173,26.51270909
1408,28.76,66.77,18.68,0.1723,1.249,0.708,0.6733,1.1683,0.0268,0.4393,173,26.51336364
1409,28.75,66.74,18.67,0.1712,1.2229,0.7131,0.6744,1.1646,0.0267,0.4436,172,26.41604545
1410,28.78,66.78,18.7,0.1732,1.2479,0.7076,0.672,1.163,0.0269,0.4441,171,26.33588182
1411,28.77,66.71,18.68,0.1713,1.2471,0.7059,0.6722,1.1652,0.0267,0.4387,172,26.41700909
1412,28.78,66.68,18.68,0.1765,1.2389,0.7125,0.6688,1.1658,0.0268,0.5279,171,26.33247273
1413,28.78,66.65,18.68,0.1724,1.2479,0.7068,0.6743,1.1669,0.0268,0.5142,171,26.32902727
1414,28.78,66.62,18.67,0.1719,1.2455,0.7049,0.672,1.1676,0.027,0.4653,172,26.41129091
1415,28.8,66.63,18.69,0.1725,1.2472,0.7078,0.6709,1.1688,0.0267,0.4489,172,26.4148
1416,28.79,66.62,18.68,0.175,1.2451,0.7195,0.6715,1.1676,0.0268,0.4452,172,26.41279091
1417,28.8,66.66,18.69,0.1687,1.2452,0.6647,0.6716,1.1669,0.0267,0.444,173,26.50343636
1418,28.82,66.6,18.7,0.1747,1.2476,0.7127,0.6768,1.1683,0.0269,0.447,173,26.50672727
1419,28.82,66.6,18.7,0.1725,1.2489,0.6999,0.6738,1.1695,0.0267,0.442,174,26.59575455
